Time, setTemp,  TempRilevata, Switch 
2016/12/05 10:01:52, 21.0, 20.0, 12
2016/12/05 10:06:52, 21.0, 20.0, 12
2016/12/05 10:11:57, 21.0, 20.0, 12
2016/12/05 10:16:57, 21.0, 20.0, 12
2016/12/05 10:22:02, 21.0, 20.0, 12
2016/12/05 10:27:07, 21.0, 20.0, 12
2016/12/05 10:32:07, 21.0, 20.0, 12
2016/12/05 10:37:07, 21.0, 20.0, 12
2016/12/05 10:42:07, 21.0, 20.0, 12
2016/12/05 10:47:07, 21.0, 20.0, 12
2016/12/05 10:52:07, 21.0, 20.0, 12
2016/12/05 10:57:07, 21.0, 20.0, 12
2016/12/05 11:02:12, 21.0, 20.0, 12
2016/12/05 11:07:12, 21.0, 20.0, 12
2016/12/05 11:12:17, 21.0, 20.0, 12
2016/12/05 11:17:22, 21.0, 20.0, 12
2016/12/05 11:22:22, 21.0, 20.0, 12
2016/12/05 11:27:22, 21.0, 20.0, 12
2016/12/05 11:32:27, 21.0, 20.0, 12
2016/12/05 11:37:27, 21.0, 20.0, 12
2016/12/05 11:42:32, 21.0, 20.0, 12
2016/12/05 11:47:32, 21.0, 20.0, 12
2016/12/05 11:52:37, 21.0, 20.0, 12
2016/12/05 11:57:42, 21.0, 20.0, 12
2016/12/05 12:02:47, 21.0, 20.0, 12
2016/12/05 12:07:47, 21.0, 20.0, 12
2016/12/05 12:12:52, 21.0, 20.0, 12
2016/12/05 12:17:52, 21.0, 20.0, 12
2016/12/05 12:22:57, 21.0, 20.0, 12
2016/12/05 12:27:57, 21.0, 20.0, 12
2016/12/05 12:32:57, 21.0, 20.0, 12
2016/12/05 12:37:57, 21.0, 20.0, 12
2016/12/05 12:42:57, 21.0, 20.0, 12
2016/12/05 12:47:58, 21.0, 20.0, 12
2016/12/05 12:52:58, 21.0, 20.0, 12
2016/12/05 12:57:58, 21.0, 20.0, 12
2016/12/05 13:02:58, 21.0, 20.0, 12
2016/12/05 13:07:58, 21.0, 20.0, 12
2016/12/05 13:12:58, 21.0, 20.0, 12
2016/12/05 13:18:03, 21.0, 20.0, 12
2016/12/05 13:23:03, 21.0, 20.0, 12
2016/12/05 13:28:03, 21.0, 20.0, 12
2016/12/05 13:33:03, 21.0, 20.0, 12
2016/12/05 13:38:03, 21.0, 20.0, 12
2016/12/05 13:43:03, 21.0, 20.0, 12
2016/12/05 13:48:03, 21.0, 20.0, 12
2016/12/05 13:53:03, 21.0, 20.0, 12
2016/12/05 13:58:03, 21.0, 20.0, 12
2016/12/05 14:03:03, 21.0, 20.0, 12
2016/12/05 14:08:03, 21.0, 20.0, 12
2016/12/05 14:13:03, 21.0, 20.0, 12
2016/12/05 14:18:03, 21.0, 20.0, 12
2016/12/05 14:23:03, 21.0, 20.0, 12
2016/12/05 14:28:03, 21.0, 20.0, 12
2016/12/05 14:33:03, 21.0, 20.0, 12
2016/12/05 14:38:03, 21.0, 20.0, 12
2016/12/05 14:43:03, 21.0, 20.0, 12
2016/12/05 14:48:03, 21.0, 20.0, 12
2016/12/05 14:53:03, 21.0, 20.0, 12
2016/12/05 14:58:04, 21.0, 20.0, 12
2016/12/05 15:03:04, 21.0, 20.0, 12
2016/12/05 15:08:04, 21.0, 20.0, 12
2016/12/05 15:13:04, 21.0, 20.0, 12
2016/12/05 15:18:09, 21.0, 20.0, 12
2016/12/05 15:23:09, 21.0, 20.0, 12
2016/12/05 15:28:14, 21.0, 20.0, 12
2016/12/05 15:33:14, 21.0, 20.0, 12
2016/12/05 15:38:14, 21.0, 20.0, 12
2016/12/05 15:43:14, 21.0, 20.0, 12
2016/12/05 15:48:14, 21.0, 20.0, 12
2016/12/05 15:53:19, 21.0, 20.0, 12
2016/12/05 15:58:24, 21.0, 20.0, 12
2016/12/05 16:03:24, 21.0, 20.0, 12
2016/12/05 16:08:29, 21.0, 20.0, 12
2016/12/05 16:13:34, 21.0, 20.0, 12
2016/12/05 16:18:34, 21.0, 20.0, 12
2016/12/05 16:23:34, 21.0, 20.0, 12
2016/12/05 16:28:34, 21.0, 20.0, 12
2016/12/05 16:33:34, 21.0, 20.0, 12
2016/12/05 16:38:34, 21.0, 20.0, 12
2016/12/05 16:43:37, 21.0, 20.0, 12
2016/12/05 16:48:37, 21.0, 20.0, 12
2016/12/05 16:53:42, 21.0, 20.0, 12
2016/12/05 16:58:47, 21.0, 20.0, 12
2016/12/05 17:03:47, 21.0, 20.0, 12
2016/12/05 17:08:52, 21.0, 20.0, 12
2016/12/05 17:13:52, 21.0, 20.0, 12
2016/12/05 17:18:52, 21.0, 20.0, 12
2016/12/05 17:23:52, 21.0, 20.0, 12
2016/12/05 17:28:52, 21.0, 20.0, 12
2016/12/05 17:33:57, 21.0, 20.0, 12
2016/12/05 17:39:02, 21.0, 20.0, 12
2016/12/05 17:44:02, 21.0, 20.0, 12
2016/12/05 17:49:02, 21.0, 20.0, 12
2016/12/05 17:54:07, 21.0, 20.0, 12
2016/12/05 17:59:07, 21.0, 20.0, 12
2016/12/05 18:04:07, 21.0, 20.0, 12
2016/12/05 18:09:07, 21.0, 20.0, 12
2016/12/05 18:14:12, 21.0, 20.0, 12
2016/12/05 18:19:12, 21.0, 20.0, 12
2016/12/05 18:24:17, 21.0, 20.0, 12
2016/12/05 18:29:22, 21.0, 20.0, 12
2016/12/05 18:34:27, 21.0, 20.0, 12
2016/12/05 18:39:32, 21.0, 20.0, 12
2016/12/05 18:44:32, 21.0, 20.0, 12
2016/12/05 18:49:32, 21.0, 20.0, 12
2016/12/05 18:54:32, 21.0, 20.0, 12
2016/12/05 18:59:32, 21.0, 20.0, 12
2016/12/05 19:04:32, 21.0, 20.0, 12
2016/12/05 19:09:32, 21.0, 20.0, 12
2016/12/05 19:14:37, 21.0, 20.0, 12
2016/12/05 19:19:37, 21.0, 20.0, 12
2016/12/05 19:24:37, 21.0, 20.0, 12
2016/12/05 19:29:42, 21.0, 20.0, 12
2016/12/05 19:34:47, 21.0, 20.0, 12
2016/12/05 19:39:52, 21.0, 20.0, 12
2016/12/05 19:44:52, 21.0, 20.0, 12
2016/12/05 19:49:54, 21.0, 20.0, 12
2016/12/05 19:54:54, 21.0, 20.0, 12
2016/12/05 19:59:54, 21.0, 20.0, 12
2016/12/05 20:04:59, 21.0, 20.0, 12
2016/12/05 20:10:04, 21.0, 20.0, 12
2016/12/05 20:15:09, 21.0, 20.0, 12
2016/12/05 20:20:09, 21.0, 20.0, 12
2016/12/05 20:25:09, 21.0, 20.0, 12
2016/12/05 20:30:14, 21.0, 20.0, 12
2016/12/05 20:35:14, 21.0, 20.0, 12
2016/12/05 20:40:19, 15, 20.0, 10
2016/12/05 20:45:19, 15, 20.0, 10
2016/12/05 20:50:19, 15, 20.0, 10
2016/12/05 20:55:19, 15, 20.0, 10
2016/12/05 21:00:24, 15, 20.0, 10
2016/12/05 21:05:24, 15, 20.0, 10
2016/12/05 21:10:24, 15, 20.0, 10
2016/12/05 21:15:29, 15, 20.0, 10
2016/12/05 21:20:34, 15, 20.0, 10
2016/12/05 21:57:38, 15, 20.0, 10
2016/12/05 22:45:57, 25.0, 20.0, 12
2016/12/06 11:38:23, 19.0, 20.0, 10
2016/12/06 11:43:23, 21.0, 20.0, 12
2016/12/06 11:48:23, 21.0, 20.0, 12
2016/12/06 11:53:23, 21.0, 20.0, 12
2016/12/06 11:58:23, 21.0, 20.0, 12
2016/12/06 12:03:23, 21.0, 20.0, 12
2016/12/06 12:08:28, 21.0, 20.0, 12
2016/12/06 12:13:28, 21.0, 20.0, 12
2016/12/06 12:18:28, 15, 20.0, 10
2016/12/06 12:23:28, 15, 20.0, 10
2016/12/06 12:28:29, 15, 20.0, 10
2016/12/06 12:33:31, 15, 20.0, 10
2016/12/06 12:38:31, 15, 20.0, 10
2016/12/06 12:43:31, 15, 20.0, 10
2016/12/06 12:48:31, 15, 20.0, 10
2016/12/06 12:53:31, 19.0, 20.0, 10
2016/12/06 13:00:26, 19.0, 20.0, 10
2016/12/06 13:05:26, 19.0, 20.0, 10
2016/12/06 13:10:26, 19.0, 20.0, 10
2016/12/06 13:15:26, 19.0, 20.0, 10
2016/12/06 13:20:31, 19.0, 20.0, 10
2016/12/06 13:25:31, 19.0, 20.0, 10
2016/12/06 13:30:31, 19.0, 20.0, 10
2016/12/06 13:35:31, 19.0, 20.0, 10
2016/12/06 13:40:31, 19.0, 20.0, 10
2016/12/06 13:45:36, 19.0, 20.0, 10
2016/12/06 13:50:41, 19.0, 20.0, 10
2016/12/06 13:55:41, 19.0, 20.0, 10
2016/12/06 14:00:41, 19.0, 20.0, 10
2016/12/06 14:05:46, 19.0, 20.0, 10
2016/12/06 20:20:59, 19.0, 20.0, 10
2016/12/06 20:25:59, 19.0, 20.0, 10
2016/12/06 20:30:59, 19.0, 20.0, 10
2016/12/06 20:35:59, 19.0, 20.0, 10
2016/12/06 20:40:59, 19.0, 20.0, 10
2016/12/06 20:45:59, 21.5, 20.0, 12
2016/12/06 20:58:37, 19.0, 20.0, 10
2016/12/06 21:03:37, 19.0, 20.0, 10
2016/12/06 21:08:37, 19.0, 20.0, 10
2016/12/13 18:28:23, 19.0, 20.0, 10
2016/12/13 18:36:07, 15, 20.0, 10
2016/12/13 18:41:07, 15, 20.0, 10
2016/12/13 18:46:07, 22.0, 20.0, 12
2016/12/13 18:51:07, 22.0, 20.0, 12
2016/12/13 18:56:07, 22.0, 20.0, 12
2016/12/13 19:01:07, 22.0, 20.0, 12
2016/12/13 19:06:07, 22.0, 20.0, 12
2016/12/13 19:11:07, 22.0, 20.0, 12
2016/12/13 19:16:07, 22.0, 20.0, 12
2016/12/13 19:21:07, 22.0, 20.0, 12
2016/12/13 19:26:07, 22.0, 20.0, 12
2016/12/13 19:31:07, 22.0, 20.0, 12
2016/12/13 19:36:07, 22.0, 20.0, 12
2016/12/13 19:41:08, 22.0, 20.0, 12
2016/12/13 19:46:08, 22.0, 20.0, 12
2016/12/13 19:51:08, 19.0, 20.0, 10
2016/12/13 19:56:08, 19.0, 20.0, 10
2016/12/13 20:01:08, 19.0, 20.0, 10
2016/12/13 20:06:08, 19.0, 20.0, 10
2016/12/13 20:11:08, 19.0, 20.0, 10
2016/12/13 20:16:08, 19.0, 20.0, 10
2016/12/13 20:21:08, 19.0, 20.0, 10
2016/12/13 20:26:08, 19.0, 20.0, 10
2016/12/13 20:31:08, 19.0, 20.0, 10
2016/12/13 20:36:08, 19.0, 20.0, 10
2016/12/13 20:41:08, 19.0, 20.0, 10
2016/12/13 20:46:08, 19.0, 20.0, 10
2016/12/13 20:51:08, 19.0, 20.0, 10
2016/12/13 20:56:09, 19.0, 20.0, 10
2016/12/13 21:01:09, 19.0, 20.0, 10
2016/12/13 21:06:09, 19.0, 20.0, 10
2016/12/13 21:11:09, 19.0, 20.0, 10
2016/12/13 21:16:09, 19.0, 20.0, 10
2016/12/13 21:21:09, 19.0, 20.0, 10
2016/12/13 21:26:09, 19.0, 20.0, 10
2016/12/13 21:31:09, 18.0, 20.0, 10
2016/12/13 21:36:10, 18.0, 20.0, 10
2016/12/13 21:41:10, 18.0, 20.0, 10
2016/12/13 21:46:10, 18.0, 20.0, 10
2016/12/13 21:51:10, 18.0, 20.0, 10
2016/12/13 21:56:10, 18.0, 20.0, 10
2016/12/13 22:01:10, 18.0, 20.0, 10
2016/12/13 22:06:10, 18.0, 20.0, 10
2016/12/13 22:11:10, 18.0, 20.0, 10
2016/12/13 22:16:10, 18.0, 20.0, 10
2016/12/13 22:21:10, 18.0, 20.0, 10
2016/12/13 22:26:10, 18.0, 20.0, 10
2016/12/13 22:31:10, 18.0, 20.0, 10
2016/12/13 22:36:10, 18.0, 20.0, 10
2016/12/13 22:41:10, 18.0, 20.0, 10
2016/12/13 22:46:15, 18.0, 20.0, 10
2016/12/13 22:51:15, 18.0, 20.0, 10
2016/12/13 22:56:15, 18.0, 20.0, 10
2016/12/13 23:01:16, 18.0, 20.0, 10
2016/12/13 23:06:21, 18.0, 20.0, 10
2016/12/13 23:11:21, 18.0, 20.0, 10
2016/12/13 23:16:21, 18.0, 20.0, 10
2016/12/13 23:21:21, 18.0, 20.0, 10
2016/12/13 23:26:21, 18.0, 20.0, 10
2016/12/13 23:31:26, 18.0, 20.0, 10
2016/12/13 23:36:26, 18.0, 20.0, 10
2016/12/13 23:41:26, 18.0, 20.0, 10
2016/12/13 23:46:26, 18.0, 20.0, 10
2016/12/13 23:51:26, 18.0, 20.0, 10
2016/12/13 23:56:26, 18.0, 20.0, 10
2016/12/14 00:01:26, 18.0, 20.0, 10
2016/12/14 00:06:26, 18.0, 20.0, 10
2016/12/14 00:11:26, 18.0, 20.0, 10
2016/12/14 00:16:26, 18.0, 20.0, 10
2016/12/14 00:21:31, 18.0, 20.0, 10
2016/12/14 00:26:31, 18.0, 20.0, 10
2016/12/14 00:31:31, 18.0, 20.0, 10
2016/12/14 00:36:31, 18.0, 20.0, 10
2016/12/14 00:41:36, 18.0, 20.0, 10
2016/12/14 00:46:36, 18.0, 20.0, 10
2016/12/14 00:51:36, 18.0, 20.0, 10
2016/12/14 00:56:41, 18.0, 20.0, 10
2016/12/14 01:01:46, 18.0, 20.0, 10
2016/12/14 01:06:46, 18.0, 20.0, 10
2016/12/14 01:11:46, 18.0, 20.0, 10
2016/12/14 01:16:46, 18.0, 20.0, 10
2016/12/14 01:21:46, 18.0, 20.0, 10
2016/12/14 01:26:46, 18.0, 20.0, 10
2016/12/14 01:31:47, 18.0, 20.0, 10
2016/12/14 01:36:47, 18.0, 20.0, 10
2016/12/14 01:41:47, 18.0, 20.0, 10
2016/12/14 01:46:47, 18.0, 20.0, 10
2016/12/14 01:51:47, 18.0, 20.0, 10
2016/12/14 01:56:52, 18.0, 20.0, 10
2016/12/14 02:01:52, 18.0, 20.0, 10
2016/12/14 02:06:52, 18.0, 20.0, 10
2016/12/14 02:11:52, 18.0, 20.0, 10
2016/12/14 02:16:52, 18.0, 20.0, 10
2016/12/14 02:21:52, 18.0, 20.0, 10
2016/12/14 02:26:52, 18.0, 20.0, 10
2016/12/14 02:31:52, 18.0, 20.0, 10
2016/12/14 02:36:57, 18.0, 20.0, 10
2016/12/14 02:41:57, 18.0, 20.0, 10
2016/12/14 02:46:57, 18.0, 20.0, 10
2016/12/14 02:52:02, 18.0, 20.0, 10
2016/12/14 02:57:02, 18.0, 20.0, 10
2016/12/14 03:02:02, 18.0, 20.0, 10
2016/12/14 03:07:02, 18.0, 20.0, 10
2016/12/14 03:12:02, 18.0, 20.0, 10
2016/12/14 03:17:02, 18.0, 20.0, 10
2016/12/14 03:22:02, 18.0, 20.0, 10
2016/12/14 03:27:02, 18.0, 20.0, 10
2016/12/14 03:32:02, 18.0, 20.0, 10
2016/12/14 03:37:02, 18.0, 20.0, 10
2016/12/14 03:42:02, 18.0, 20.0, 10
2016/12/14 03:47:03, 18.0, 20.0, 10
2016/12/14 03:52:03, 18.0, 20.0, 10
2016/12/14 03:57:03, 18.0, 20.0, 10
2016/12/14 04:02:03, 18.0, 20.0, 10
2016/12/14 04:07:03, 18.0, 20.0, 10
2016/12/14 04:12:03, 18.0, 20.0, 10
2016/12/14 04:17:03, 18.0, 20.0, 10
2016/12/14 04:22:03, 18.0, 20.0, 10
2016/12/14 04:27:03, 18.0, 20.0, 10
2016/12/14 04:32:03, 18.0, 20.0, 10
2016/12/14 04:37:03, 18.0, 20.0, 10
2016/12/14 04:42:03, 18.0, 20.0, 10
2016/12/14 04:47:03, 18.0, 20.0, 10
2016/12/14 04:52:03, 18.0, 20.0, 10
2016/12/14 04:57:03, 18.0, 20.0, 10
2016/12/14 05:02:03, 18.0, 20.0, 10
2016/12/14 05:07:04, 18.0, 20.0, 10
2016/12/14 05:12:04, 18.0, 20.0, 10
2016/12/14 05:17:09, 18.0, 20.0, 10
2016/12/14 05:22:09, 18.0, 20.0, 10
2016/12/14 05:27:09, 18.0, 20.0, 10
2016/12/14 05:32:09, 18.0, 20.0, 10
2016/12/14 05:37:09, 18.0, 20.0, 10
2016/12/14 05:42:09, 18.0, 20.0, 10
2016/12/14 05:47:09, 18.0, 20.0, 10
2016/12/14 05:52:09, 18.0, 20.0, 10
2016/12/14 05:57:09, 18.0, 20.0, 10
2016/12/14 06:02:14, 18.0, 20.0, 10
2016/12/14 06:07:14, 18.0, 20.0, 10
2016/12/14 06:12:14, 18.5, 20.0, 10
2016/12/14 06:17:14, 18.5, 20.0, 10
2016/12/14 06:22:14, 18.5, 20.0, 10
2016/12/14 06:27:14, 18.5, 20.0, 10
2016/12/14 06:32:15, 18.5, 20.0, 10
2016/12/14 06:37:15, 18.5, 20.0, 10
2016/12/14 06:42:15, 18.5, 20.0, 10
2016/12/14 06:47:15, 18.5, 20.0, 10
2016/12/14 06:52:20, 18.5, 20.0, 10
2016/12/14 06:57:20, 18.5, 20.0, 10
2016/12/14 07:02:20, 18.5, 20.0, 10
2016/12/14 07:07:25, 18.5, 20.0, 10
2016/12/14 07:12:25, 18.5, 20.0, 10
2016/12/14 07:17:25, 18.5, 20.0, 10
2016/12/14 07:22:25, 18.5, 20.0, 10
2016/12/14 07:27:25, 18.5, 20.0, 10
2016/12/14 07:32:25, 18.5, 20.0, 10
2016/12/14 07:37:30, 18.5, 20.0, 10
2016/12/14 07:42:30, 18.5, 20.0, 10
2016/12/14 07:47:30, 18.5, 20.0, 10
2016/12/14 07:52:30, 18.5, 20.0, 10
2016/12/14 07:57:30, 18.5, 20.0, 10
2016/12/14 08:02:30, 17.5, 20.0, 10
2016/12/14 08:07:30, 17.5, 20.0, 10
2016/12/14 08:12:30, 17.5, 20.0, 10
2016/12/14 08:17:30, 17.5, 20.0, 10
2016/12/14 08:22:35, 17.5, 20.0, 10
2016/12/14 08:27:35, 17.5, 20.0, 10
2016/12/14 08:32:35, 17.5, 20.0, 10
2016/12/14 08:37:35, 17.5, 20.0, 10
2016/12/14 08:42:35, 17.5, 20.0, 10
2016/12/14 08:47:35, 17.5, 20.0, 10
2016/12/14 08:52:36, 17.5, 20.0, 10
2016/12/14 08:57:36, 17.5, 20.0, 10
2016/12/14 09:02:36, 17.5, 20.0, 10
2016/12/14 09:07:36, 17.5, 20.0, 10
2016/12/14 09:12:36, 17.5, 20.0, 10
2016/12/14 09:17:41, 17.5, 20.0, 10
2016/12/14 09:22:41, 17.5, 20.0, 10
2016/12/14 09:27:41, 17.5, 20.0, 10
2016/12/14 09:32:41, 17.5, 20.0, 10
2016/12/14 09:37:41, 17.5, 20.0, 10
2016/12/14 09:42:41, 17.5, 20.0, 10
2016/12/14 09:47:41, 17.5, 20.0, 10
2016/12/14 09:52:41, 17.5, 20.0, 10
2016/12/14 09:57:42, 17.5, 20.0, 10
2016/12/14 10:02:42, 17.5, 20.0, 10
2016/12/14 10:07:42, 17.5, 20.0, 10
2016/12/14 10:12:42, 17.5, 20.0, 10
2016/12/14 10:17:42, 17.5, 20.0, 10
2016/12/14 10:22:47, 17.5, 20.0, 10
2016/12/14 10:27:47, 17.5, 20.0, 10
2016/12/14 10:32:47, 17.5, 20.0, 10
2016/12/14 10:37:47, 17.5, 20.0, 10
2016/12/14 10:42:47, 17.5, 20.0, 10
2016/12/14 10:47:47, 17.5, 20.0, 10
2016/12/14 10:52:47, 17.5, 20.0, 10
2016/12/14 10:57:47, 17.5, 20.0, 10
2016/12/14 11:02:47, 17.5, 20.0, 10
2016/12/14 11:07:47, 17.5, 20.0, 10
2016/12/14 11:12:47, 17.5, 20.0, 10
2016/12/14 11:17:47, 17.5, 20.0, 10
2016/12/14 11:22:47, 19.5, 20.0, 10
2016/12/14 11:27:47, 19.5, 20.0, 10
2016/12/14 11:32:47, 19.5, 20.0, 10
2016/12/14 11:37:48, 19.5, 20.0, 10
2016/12/14 11:42:48, 19.5, 20.0, 10
2016/12/14 11:47:48, 19.5, 20.0, 10
2016/12/14 11:52:48, 19.5, 20.0, 10
2016/12/14 11:57:53, 19.5, 20.0, 10
2016/12/14 12:02:53, 19.5, 20.0, 10
2016/12/14 12:07:53, 19.5, 20.0, 10
2016/12/14 12:12:53, 19.5, 20.0, 10
2016/12/14 12:17:53, 19.5, 20.0, 10
2016/12/14 12:22:53, 19.5, 20.0, 10
2016/12/14 12:27:53, 19.5, 20.0, 10
2016/12/14 12:32:53, 19.5, 20.0, 10
2016/12/14 12:37:53, 19.5, 20.0, 10
2016/12/14 12:42:53, 19.5, 20.0, 10
2016/12/14 12:47:53, 19.5, 20.0, 10
2016/12/14 12:52:53, 19.5, 20.0, 10
2016/12/14 12:57:53, 19.5, 20.0, 10
2016/12/14 13:02:58, 19.5, 20.0, 10
2016/12/14 13:07:58, 19.5, 20.0, 10
2016/12/14 13:13:03, 19.5, 20.0, 10
2016/12/14 13:18:03, 19.5, 20.0, 10
2016/12/14 13:23:03, 19.5, 20.0, 10
2016/12/14 13:28:03, 19.5, 20.0, 10
2016/12/14 13:33:04, 19.5, 20.0, 10
2016/12/14 13:40:49, 19.5, 20.0, 10
2016/12/14 13:45:49, 19.5, 20.0, 10
2016/12/14 13:50:49, 19.5, 20.0, 10
2016/12/14 13:55:49, 19.5, 20.0, 10
2016/12/14 14:00:49, 19.5, 20.0, 10
2016/12/14 14:05:49, 19.5, 20.0, 10
2016/12/14 14:10:49, 19.5, 20.0, 10
2016/12/14 14:15:49, 19.5, 20.0, 10
2016/12/14 14:20:49, 19.5, 20.0, 10
2016/12/14 14:36:05, 19.0, 20.0, 10
2016/12/14 14:41:10, 19.0, 20.0, 10
2016/12/14 14:46:10, 19.0, 20.0, 10
2016/12/14 14:51:10, 19.0, 20.0, 10
2016/12/14 14:56:11, 19.0, 20.0, 10
2016/12/14 15:01:11, 19.0, 20.0, 10
2016/12/14 15:06:11, 19.0, 20.0, 10
2016/12/14 15:11:11, 19.0, 20.0, 10
2016/12/14 15:16:11, 19.0, 20.0, 10
2016/12/14 15:21:11, 19.0, 20.0, 10
2016/12/14 15:26:11, 19.0, 20.0, 10
2016/12/14 15:31:11, 19.0, 20.0, 10
2016/12/14 15:36:11, 19.0, 20.0, 10
2016/12/14 15:41:11, 19.0, 20.0, 10
2016/12/14 15:46:11, 19.0, 20.0, 10
2016/12/14 15:51:11, 19.0, 20.0, 10
2016/12/14 15:56:11, 19.0, 20.0, 10
2016/12/14 16:01:16, 19.0, 20.0, 10
2016/12/14 16:06:21, 19.0, 20.0, 10
2016/12/14 16:11:21, 19.0, 20.0, 10
2016/12/14 16:16:21, 19.0, 20.0, 10
2016/12/14 16:21:21, 19.0, 20.0, 10
2016/12/14 16:26:26, 19.0, 20.0, 10
2016/12/14 16:31:31, 19.0, 20.0, 10
2016/12/14 16:36:31, 19.0, 20.0, 10
2016/12/14 16:41:31, 19.0, 20.0, 10
2016/12/14 16:46:31, 19.0, 20.0, 10
2016/12/14 16:51:31, 19.0, 20.0, 10
2016/12/14 16:56:31, 19.0, 20.0, 10
2016/12/14 17:01:31, 19.0, 20.0, 10
2016/12/14 17:06:31, 19.0, 20.0, 10
2016/12/14 17:11:31, 19.0, 20.0, 10
2016/12/14 17:16:31, 19.0, 20.0, 10
2016/12/14 17:21:31, 19.0, 20.0, 10
2016/12/14 17:26:32, 19.0, 20.0, 10
2016/12/14 17:31:32, 19.0, 20.0, 10
2016/12/14 17:36:32, 19.0, 20.0, 10
2016/12/14 17:41:33, 19.0, 20.0, 10
2016/12/14 17:46:38, 19.0, 20.0, 10
2016/12/14 17:51:38, 19.0, 20.0, 10
2016/12/14 17:56:43, 19.0, 20.0, 10
2016/12/14 18:01:43, 19.0, 20.0, 10
2016/12/14 18:06:43, 19.0, 20.0, 10
2016/12/14 18:11:48, 19.0, 20.0, 10
2016/12/14 18:16:48, 19.0, 20.0, 10
2016/12/14 18:21:48, 19.0, 20.0, 10
2016/12/14 18:26:53, 19.0, 20.0, 10
2016/12/14 18:31:53, 19.0, 20.0, 10
2016/12/14 18:36:58, 19.0, 20.0, 10
2016/12/14 18:41:58, 19.0, 20.0, 10
2016/12/14 18:47:03, 19.0, 20.0, 10
2016/12/14 18:52:08, 19.0, 20.0, 10
2016/12/15 06:58:32, 15, 20.0, 10
2016/12/15 07:03:37, 15, 20.0, 10
2016/12/15 07:08:37, 15, 20.0, 10
2016/12/15 07:13:37, 15, 20.0, 10
2016/12/15 07:18:37, 15, 20.0, 10
2016/12/15 07:23:37, 15, 20.0, 10
2016/12/15 07:28:37, 15, 20.0, 10
2016/12/15 07:33:37, 15, 20.0, 10
2016/12/15 07:38:38, 19.0, 20.0, 10
2016/12/15 07:43:38, 19.0, 20.0, 10
2016/12/15 07:48:38, 19.0, 20.0, 10
2016/12/15 07:53:38, 19.0, 20.0, 10
2016/12/15 07:58:38, 19.0, 20.0, 10
2016/12/15 08:03:38, 17.5, 20.0, 10
2016/12/15 08:08:38, 17.5, 20.0, 10
2016/12/15 08:13:38, 17.5, 20.0, 10
2016/12/15 08:18:38, 17.5, 20.0, 10
2016/12/15 08:23:38, 17.5, 20.0, 10
2016/12/15 08:28:38, 17.5, 20.0, 10
2016/12/15 08:33:38, 17.5, 20.0, 10
2016/12/15 08:38:38, 17.5, 20.0, 10
2016/12/15 08:43:38, 17.5, 20.0, 10
2016/12/15 08:48:38, 17.5, 20.0, 10
2016/12/15 08:53:38, 17.5, 20.0, 10
2016/12/15 08:58:39, 17.5, 20.0, 10
2016/12/15 09:03:39, 17.5, 20.0, 10
2016/12/15 09:08:39, 17.5, 20.0, 10
2016/12/15 09:13:39, 17.5, 20.0, 10
2016/12/15 09:18:39, 17.5, 20.0, 10
2016/12/15 09:23:39, 17.5, 20.0, 10
2016/12/15 09:28:39, 17.5, 20.0, 10
2016/12/15 09:33:39, 17.5, 20.0, 10
2016/12/15 09:38:39, 17.5, 20.0, 10
2016/12/15 09:43:39, 17.5, 20.0, 10
2016/12/15 09:48:39, 17.5, 20.0, 10
2016/12/15 09:53:39, 17.5, 20.0, 10
2016/12/15 09:58:40, 17.5, 20.0, 10
2016/12/15 10:03:40, 17.5, 20.0, 10
2016/12/15 10:08:40, 17.5, 20.0, 10
2016/12/15 10:13:40, 17.5, 20.0, 10
2016/12/15 10:18:40, 17.5, 20.0, 10
2016/12/15 10:23:40, 17.5, 20.0, 10
2016/12/15 10:28:40, 17.5, 20.0, 10
2016/12/15 10:33:40, 17.5, 20.0, 10
2016/12/15 10:38:40, 17.5, 20.0, 10
2016/12/15 10:43:40, 17.5, 20.0, 10
2016/12/15 10:48:41, 17.5, 20.0, 10
2016/12/15 10:53:41, 19.0, 20.0, 10
2016/12/15 10:58:41, 19.0, 20.0, 10
2016/12/15 11:03:41, 19.0, 20.0, 10
2016/12/15 11:08:41, 19.0, 20.0, 10
2016/12/15 11:13:41, 19.0, 20.0, 10
2016/12/15 11:18:41, 19.0, 20.0, 10
2016/12/15 11:23:41, 19.0, 20.0, 10
2016/12/15 11:28:41, 19.0, 20.0, 10
2016/12/15 11:33:41, 19.0, 20.0, 10
2016/12/15 11:38:41, 19.0, 20.0, 10
2016/12/15 11:43:41, 19.0, 20.0, 10
2016/12/15 11:48:41, 19.0, 20.0, 10
2016/12/15 11:53:41, 19.0, 20.0, 10
2016/12/15 11:58:41, 19.0, 20.0, 10
2016/12/15 12:03:41, 19.0, 20.0, 10
2016/12/15 12:08:41, 19.0, 20.0, 10
2016/12/15 12:13:42, 19.0, 20.0, 10
2016/12/15 12:18:42, 19.0, 20.0, 10
2016/12/15 12:23:42, 19.0, 20.0, 10
2016/12/15 12:28:42, 19.0, 20.0, 10
2016/12/15 12:33:42, 19.0, 20.0, 10
2016/12/15 12:38:42, 19.0, 20.0, 10
2016/12/15 12:43:42, 19.0, 20.0, 10
2016/12/15 12:48:42, 19.0, 20.0, 10
2016/12/15 12:53:42, 19.0, 20.0, 10
